Barcode	Cell ID	Cell Name	WellID	Sample	CompoundNo	CompoundConc	Signal	Modified	Created						
B13_1437_00173340	1437	HCC-1954	I01	BDR	0	0	1892	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	I02	CRL	0	0	4408	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	I12	CRL	0	0	3960	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	I13	CRL	0	0	3920	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	I23	BL	0	0	132	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	I24	BL	0	0	196	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J01	BDR	0	0	2296	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J02	CRL	0	0	3488	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J12	CRL	0	0	5056	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J13	CRL	0	0	4228	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J23	BL	0	0	228	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	J24	BL	0	0	232	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K01	BDR	0	0	2812	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K02	CRL	0	0	3704	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K12	CRL	0	0	3968	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K13	CRL	0	0	4196	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K23	BL	0	0	44	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	K24	BL	0	0	32	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L01	BDR	0	0	1876	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L02	CRL	0	0	3944	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L12	CRL	0	0	4848	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L13	CRL	0	0	5544	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L23	BL	0	0	200	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	L24	BL	0	0	164	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M01	BDR	0	0	2708	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M02	CRL	0	0	4092	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M12	CRL	0	0	5424	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M13	CRL	0	0	4892	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M23	BL	0	0	216	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	M24	BL	0	0	196	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N01	BDR	0	0	1992	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N02	CRL	0	0	3532	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N12	CRL	0	0	4592	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N13	CRL	0	0	4392	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N23	BL	0	0	216	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	N24	BL	0	0	212	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O01	BDR	0	0	2520	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O02	CRL	0	0	3180	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O12	CRL	0	0	3480	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O13	CRL	0	0	2980	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O23	BL	0	0	72	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	O24	BL	0	0	16	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P01	BDR	0	0	2188	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P02	BDR	0	0	2868	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P03	BDR	0	0	2768	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P04	BDR	0	0	2720	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P05	BDR	0	0	2644	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P06	BDR	0	0	2660	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P07	BDR	0	0	3604	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P08	BDR	0	0	5216	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P09	BDR	0	0	4960	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P10	BDR	0	0	2604	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P11	BDR	0	0	2680	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P12	BDR	0	0	2256	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P13	BDR	0	0	2024	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P14	BDR	0	0	2732	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P15	BDR	0	0	4032	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P16	BDR	0	0	2856	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P17	BDR	0	0	3612	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P18	BDR	0	0	2728	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P19	BDR	0	0	3740	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P20	BDR	0	0	2752	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P21	BDR	0	0	4568	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P22	BDR	0	0	2636	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P23	BL	0	0	192	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00173340	1437	HCC-1954	P24	BL	0	0	184	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A01	BDR	0	0	18664	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A02	BDR	0	0	19844	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A03	BDR	0	0	23996	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A04	BDR	0	0	26308	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A05	BDR	0	0	27684	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A06	BDR	0	0	33760	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A07	BDR	0	0	46304	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A08	BDR	0	0	27640	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A09	BDR	0	0	41476	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A10	BDR	0	0	44688	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A11	BDR	0	0	36096	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A12	BDR	0	0	41796	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A13	BDR	0	0	39104	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A14	BDR	0	0	40504	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A15	BDR	0	0	34332	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A16	BDR	0	0	44492	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A17	BDR	0	0	37328	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A18	BDR	0	0	38412	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A19	BDR	0	0	57636	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A20	BDR	0	0	43392	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A21	BDR	0	0	40108	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A22	BDR	0	0	38464	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A23	BL	0	0	248	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	A24	BL	0	0	100	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B01	BDR	0	0	26464	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B02	CRL	0	0	26396	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B12	CRL	0	0	39468	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B13	CRL	0	0	61536	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B23	BL	0	0	304	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	B24	BL	0	0	120	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C01	BDR	0	0	25560	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C02	CRL	0	0	22832	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C12	CRL	0	0	39416	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C13	CRL	0	0	49544	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C23	BL	0	0	312	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	C24	BL	0	0	148	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D01	BDR	0	0	28848	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D02	CRL	0	0	26520	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D03	5	5	0	2648	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D04	5	5	0	17768	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D05	5	5	0	19516	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D06	5	5	0	36708	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D12	CRL	0	0	43196	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D13	CRL	0	0	46016	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D23	BL	0	0	316	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	D24	BL	0	0	140	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E01	BDR	0	0	22604	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E02	CRL	0	0	19280	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E12	CRL	0	0	49148	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E13	CRL	0	0	46744	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E23	BL	0	0	316	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	E24	BL	0	0	136	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F01	BDR	0	0	24760	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F02	CRL	0	0	31824	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F12	CRL	0	0	41200	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F13	CRL	0	0	45396	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F23	BL	0	0	324	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	F24	BL	0	0	152	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G01	BDR	0	0	24612	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G02	CRL	0	0	27256	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G12	CRL	0	0	50644	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G13	CRL	0	0	46780	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G23	BL	0	0	320	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	G24	BL	0	0	144	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H01	BDR	0	0	28228	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H02	CRL	0	0	35604	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H12	CRL	0	0	39892	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H13	CRL	0	0	37720	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H23	BL	0	0	360	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	H24	BL	0	0	152	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I01	BDR	0	0	33760	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I02	CRL	0	0	24960	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I12	CRL	0	0	43968	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I13	CRL	0	0	37240	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I23	BL	0	0	352	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	I24	BL	0	0	148	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J01	BDR	0	0	32952	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J02	CRL	0	0	42956	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J12	CRL	0	0	40168	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J13	CRL	0	0	47276	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J23	BL	0	0	356	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	J24	BL	0	0	136	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K01	BDR	0	0	33440	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K02	CRL	0	0	34944	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K12	CRL	0	0	49848	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K13	CRL	0	0	38576	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K23	BL	0	0	348	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	K24	BL	0	0	136	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L01	BDR	0	0	34576	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L02	CRL	0	0	45248	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L12	CRL	0	0	37356	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L13	CRL	0	0	42580	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L23	BL	0	0	340	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	L24	BL	0	0	128	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M01	BDR	0	0	28812	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M02	CRL	0	0	37968	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M12	CRL	0	0	42524	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M13	CRL	0	0	40860	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M23	BL	0	0	352	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	M24	BL	0	0	136	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N01	BDR	0	0	32624	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N02	CRL	0	0	32556	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N12	CRL	0	0	40732	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N13	CRL	0	0	19972	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N23	BL	0	0	300	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	N24	BL	0	0	136	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O01	BDR	0	0	26140	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O02	CRL	0	0	28368	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O12	CRL	0	0	36832	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O13	CRL	0	0	24360	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O23	BL	0	0	292	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	O24	BL	0	0	124	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P01	BDR	0	0	28560	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P02	BDR	0	0	32768	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P03	BDR	0	0	31588	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P04	BDR	0	0	29268	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P05	BDR	0	0	31860	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P06	BDR	0	0	29564	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P07	BDR	0	0	27588	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P08	BDR	0	0	38204	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P09	BDR	0	0	34984	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P10	BDR	0	0	44396	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P11	BDR	0	0	31344	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P12	BDR	0	0	33924	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P13	BDR	0	0	41216	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P14	BDR	0	0	42584	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P15	BDR	0	0	33592	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P16	BDR	0	0	39764	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P17	BDR	0	0	35016	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P18	BDR	0	0	42072	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P19	BDR	0	0	34012	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P20	BDR	0	0	44072	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P21	BDR	0	0	44548	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P22	BDR	0	0	37668	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P23	BL	0	0	216	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00180690	1437	HCC-1954	P24	BL	0	0	84	2012-11-21 17:00:00	2012-11-21 17:00:00						
B13_1437_00183530	1437	HCC-1954	A01	BDR	0	0	14512	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A02	BDR	0	0	10696	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A03	BDR	0	0	17324	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A04	BDR	0	0	28040	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A05	BDR	0	0	24912	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A06	BDR	0	0	24948	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A07	BDR	0	0	26340	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A08	BDR	0	0	25476	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A09	BDR	0	0	28132	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A10	BDR	0	0	24088	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A11	BDR	0	0	23152	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A12	BDR	0	0	24844	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A13	BDR	0	0	25688	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A14	BDR	0	0	31272	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A15	BDR	0	0	25724	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A16	BDR	0	0	31276	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A17	BDR	0	0	25184	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A18	BDR	0	0	29080	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A19	BDR	0	0	26588	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A20	BDR	0	0	27984	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A21	BDR	0	0	25200	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A22	BDR	0	0	21560	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A23	BL	0	0	148	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	A24	BL	0	0	60	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	B01	BDR	0	0	18472	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	B02	CRL	0	0	13180	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	B12	CRL	0	0	27348	2012-11-30 12:10:00	2012-11-30 12:10:00						
B13_1437_00183530	1437	HCC-1954	B13	CRL	0	0	30080	2012-11-30 12:10:00	2012-11-30 12:10:00						
